id,P002079,P002080,P002081,P002082,P002083,P002084,P002085
49f4d8c4dcd246cf9dee7912d42bda43,māyāpuruṣaghātādau cittābhāvān na pāpakam |cittamāyāsamete tu pāpapuṇyasamudbhavaḥ ||11||,殺彼虛幻人 無心性等罪平等心虛幻 罪福得生起,སྒྱུ་མའི་སྐྱེས་བུ་བསད་སྩོགས་ལ་། ། སེམས་མྱེད་ཕིར་ན་སྡིག་པ་མྱེད་། །༼༩༽ སྒྱུ་འདྲའི་སེམས་ལྡན་དེ་ལ་ནི་། ། ཕན་དང་གནོད་པ་སྲིད་པ་ཡིན་། །,སྒྱུ་མའི་སྐྱེས་བུ་བསད་སོགས་ལ་། ། སེམས་མེད་ཕྱིར་ན་སྡིག་མེད་དེ་། །སྒྱུ་མའི་སེམས་དང་ལྡན་པ་ལ་། ། བསོད་ནམས་དང་ནི་སྡིག་པ་འབྱུང་། །,,"« Mais », direz-vous, « il n’y a pas péché à tuer ou à voler un fantôme créé par un magicien : par conséquent ; si les créatures sont illusoires, toute moralité s’écroule ? »—Il n’y a pas de pensée dans la création magique, tandis que les créatures sont revêtues de cette magie qui est la pensée : d’où le péché et le mérite, suivant qu’on traite les créatures mal ou bien.","There is no evil it is argued in the destruction of a man who is illusion, because of the absence of thought; but because thought is affected by illusion, sin and merit have arisen."
7af318585c28444984a3e76e43ea5880,mantrādīnām asāmarthyān na māyācittasaṃbhavaḥ |sāpi nānāvidhā māyā nānāpratyayasaṃbhavā ||12||,眞言力等持 幻境心無著以彼種種幻 種種因業生,སྔགས་ལས་སྩོགས་པ་མཐུ་མྱེད་ཕྱིར་། ། རྒྱུ་མ་ལ་ནི་སེམས་མྱི་འབྱུང་། །༼༡༠༽ སྣ་ཚོགས་རྐྱེན་ལས་བྱུང་བ་ཡི་། ། སྒྱུ༤༤མ་དེ་ཡང་སྣ་ཚོགས་པ་། །,སྔགས་སོགས་རྣམས་ལ་ནུས་མེད་ཕྱིར་། ། སྒྱུ་མའི་སེམས་ནི་འབྱུང་བ་མེད་། །སྣ་ཚོགས་རྐྱེན་ལས་བྱུང་བ་ཡི་། ། སྒྱུ་མ་དེ་ཡང་སྣ་ཚོགས་ཉིད་། །,,"« Mais la pensée n’est pas une magie ! Nous constattons, en effet, que les formules magiques ne créent pas la pensée. »—Les magies sont diverses de nature, et produites par des causes diverses :","The encounter of illusion and thought is not due to the power of spells and so forth. Illusion is of different kinds, and the encounter has a variety of causes."
8abb79540e8d45ef938aa5d4349271ed,naikasya sarvasāmarthyaṃ pratyayasyāsti kutracit |nirvṛtaḥ paramārthena saṃvṛtyā yadi saṃsaret ||13||,何有於一人 得於一切力若住於眞如 或住於淨戒,རྐྱེན་གཅིག་གིས་ཀུན་ནུས་པ་ནི་། ། གང་ན་འང་ཡོད་པ་མ་ཡིན་ནོ་། །༼༡༡༽ གལ་ཏེ་དོན་དམ་མྱ་ངན་འདས་། ། ཀུན་རྫོབ་འཁོར་འགྱུར་དེ་ལྟ་ན་། །,རྐྱེན་གཅིག་གིས་ནི་ཀུན་ནུས་པ་། ། གང་ན་ཡང་ནི་ཡོད་མ་ཡིན་། །གལ་ཏེ་དོན་དམ་མྱ་ངན་འདས་། ། འཁོར་བ་ཀུན་རྫོབ་དེ་ལྟ་ན་། །,,"on ne voit pas qu’une seule et même cause produise tout effet. « Mais si la créature n’est qu’une illusion magique ; si la créature, de fait et en réalité en l’état de nirvāṇa, ne se trouve dans l’état de transmigration qu’au point de vue de l’apparence, que par l’effet d’une illusion,","From what single cause is the power of everything derived? For one in transmigration, release comes both by means of transcendent truth and by means of veiled truth."
cdfa8f9e903c427aa2894a8a6a048335,buddho ’pi saṃsared evaṃ tataḥ kiṃ bodhicaryayā |pratyayānām anucchede māyāpy ucchidyate na hi ||14||,如是卽佛行 誰云菩提行因緣當斷盡 幻化不可得,སངས་རྒྱས་ཀྱང་ནི་འཁོར་འགྱུར་བས་། ། བྱང་ཅུབ་སྤྱོད་པས་ཅི་ཞིག་བྱ་། །༼༡༢༽ རྐྱེན་རྣམས་རྒྱུ༤༥ནི་མ་ཆད་ན་། ། འབྲས་བུ་ལྡོག་པར་མྱི་འགྱུར་གྱི་། །,སངས་རྒྱས་ཀྱང་ནི་འཁོར་འགྱུར་བས་། ། བྱང་ཆུབ་སྤྱོད་པས་ཅི་ཞིག་བྱ་། །རྐྱེན་རྣམས་རྒྱུན་ནི་མ་ཆད་ན་། ། སྒྱུ་མའང་ལྡོག་པར་མི་འགྱུར་གྱི་། །,,"il en résulte que le Bouddha lui-même continuera à transmigrer : et dès lors à sert la pratique des futurs Bouddhas, à quoi sert la doctrine de salut du Bouddhisme ? » Aussi longtemps que les causes n’en sont pas interrompues, aussi longtemps dure cette illusion qu’est la pensée : et c’est pour cela que les créatures, de fait inexistantes, continuent à transmigrer.","Even the Buddha it is argued is thus in transmigration; what good, then, is the course of Enlightenment! When causes are not cut off, certainly illusion itself is not cut off;"
ade8e54d7b4c48bc9b21dbeae6c48c32,pratyayānāṃ tu vicchedāt saṃvṛtyāpi na saṃbhavaḥ |yadā na bhrāntir apy asti māyā kenopalabhyate ||15||,因緣若斷盡 無生而自得若不住疑妄 幻境而不立,རྐྱེན་རྣམས་རྒྱུན་ནི་ཆད་འགྱུརད་ན་། ། ཀུན་རྫོབ་དུ་ཡང་མྱི་འབྱུང་ངོ་། །༼༡༣༽ གང་ཚེ་འཁྲུལད་པ་ཡང་མྱེད་ན་། ། སྒྱུ་མ་གང་གིས་དམྱིགས་པར་འགྱུར་། །,རྐྱེན་རྣམས་རྒྱུན་ནི་ཆད་པས་ན་། ། ཀུན་རྫོབ་ཏུ་ཡང་མི་འབྱུང་ངོ་། །གང་ཚེ་འཁྲུལ་པའང་ཡོད་མིན་ན་། ། སྒྱུ་མ་གང་གིས་དམིགས་པར་འགྱུར་། །,,"Mais, quand les causes sont détruites, il n’y a plus production de cette magie de la pensée, il n’y a plus existence de la créature, même au point de vue de la vérité expérimentale. « S’il n’existe pas réellement une principe illusionné, à savoir la pensée, qui donc perçoit l’illusion ? »","but because of the cutting off of causes, being exists no more as the result of veiled truth. As soon as there is no moving to and fro or error, by what means is illusion perceived?"
979f1c35ace3422ca6f076351a5e8153,yadā māyaiva te nāsti tadā kim upalabhyate |cittasyaiva sa ākāro yady apy anyo ’sti tattvataḥ ||16||,幻境若彼無 一切不可得如是卽眞如 得現於心體,གང་ཚེ་ཁྱོད་ལ་སྒྱུ་མ་ཡང་། ། མྱེད་ན་དེ་ཚེ་ཅི་ཞིག་དམྱིགས་། །༼༡༤༽,གང་ཚེ་ཁྱོད་ལ་སྒྱུ་མ་ཉིད་། ། མེད་ནའང་དེ་ཚེ་ཅི་ཞིག་དམིགས་། །གལ་ཏེ་དེ་ཉིད་དུ་གཞན་ཡོད་། ། རྣམ་པ་དེ་ནི་སེམས་ཉིད་ཡིན་། །,,"Si, comme le soutient notre adversaire, l’illusion n’existe pas en tant qu’objet, la pensée illusionnée existe seule : qu’est-ce qui est perçu ? « Ce qui est perçu, c’est une forme de la pensée, la pensée prenant tel ou tel aspect. »—Mais alors cet aspect de la pensée, posé comme objet, est, en réalité, autre que la pensée, sujet de la connaissance.","When illusion does not exist for you, then how is it perceived? It is just a fabrication of thought if it is otherwise than true reality."
369dd82dca3342af8fa4e15c910c670c,cittam eva yadā māyā tadā kiṃ kena dṛśyate |uktaṃ ca lokanāthena cittaṃ cittaṃ na paśyati ||17||,心如是若分 虛幻何由見心不自見心 世尊之所說,གང་ཚེ་སེམས་ཉིད་སྒྱུ་མ་ན་། ། དེས་ན་གང་ཞིག་གང་གིས་དམྱིགས་། །,གང་ཚེ་སེམས་ཉིད་སྒྱུ་མ་ན་། ། དེ་ཚེ་གང་ཞིག་གང་གིས་མཐོང་། །འཇིག་རྟེན་གྱི་ནི་མགོན་པོས་ཀྱང་། ། སེམས་ཀྱིས་སེམས་མི་མཐོང་ཞེས་གསུངས་། །,,"Or vous niez que l’objet de la connaissance soit différent du sujet de la connaissance : donc l’illusion, l’objet illusoire n’est autre que la pensée, sujet de la connaissance. Mais, dans cette hypothèse, qu’est-ce qui est perçu ? qu’est-ce qui perçoit ? Le Bouddha, en effet, a déclaré que la pensée ne voit pas la pensée :","When even thought is illusion, then what is seen? and by whom? For it is taught by the Lord of the Earth that thought does not behold thought."
96866271d86a4cc194055c448b3e00c3,na cchinatti yathātmānam asidhārā tathā manaḥ |ātmabhāvaṃ yathā dīpaḥ saṃprakāśayatīti cet ||19||,如劍刃雖利 雖利不自斷自性由若斯 復喻如燈光,རལ་གྱི་སོ་ནི་རང་ལ་རང་། ། ཅི་ལྟར་མྱི་གཅོད་དེ་བཞིན་ཡིད་། །༼༡༥༽ གལ་ཏེ་མར་མྱེ་བཞིན་དུ་ནི་། ། རང་གཞན་གསལ་བར་བྱེད་ཅེ་ན་། །,རལ་གྲི་སོ་ནི་རང་ལ་རང་། ། ཇི་ལྟར་མི་གཅོད་དེ་བཞིན་ཡིད་། །ཇི་ལྟར་མར་མེ་རང་གི་དངོས་། ། ཡང་དག་གསལ་བར་བྱེད་བཞིན་ན་། །,,"de même que le tranchant de l’épée ne se tranche pas soi-même, de même l’esprit ne s’atteint pas soi-même. « Mais nous soutenons, au contraire, que la pensée, lumineuse, s’éclaire elle-même comme fait une lampe. »—","As the blade of the sword does not cut itself, neither does the mind know itself. If it is thought that the self is like a lamp which illuminates,"
3c65477ba5e4445695dfa2af75ca3acc,naiva prakāśyate dīpo yasmān na tamasāvṛtaḥ |na hi sphaṭikavan nīlaṃ nīlatve ’nyam apekṣate ||19||,破闇然得名 而不云自照又若水精珠 體本唯淸澈,མར་མྱེ་གསལ་བར་བྱེད་མ་ཡིན་། ། འདི་ལྟར་མུན་གྱིས་བསྒྲུབས༤༦པ་མྱེད་། །༼༡༦༽ སྔོན་པོ་དག་ནི་ཤེལ་ལྟ་བུར་། ། སྔོན་པོའི་རྒྱུ་ལ་མྱི་ལྟོས་སྟེ་། །,མར་མེ་གསལ་བར་བྱ་མིན་ཏེ་། ། གང་ཕྱིར་མུན་གྱིས་བསྒྲིབས་པ་མེད་། །ཤེལ་བཞིན་སྔོན་པོ་སྔོ་ཉིད་ལ་། ། གཞན་ལ་ལྟོས་པ་ཡོད་མ་ཡིན་། །,,"La comparaison ne vaut rien, car la lampe, n’étant pas ténébreuse, n’est pas l’objet d’une action d’éclairage. « Nous ne prétendons pas que la lampe s’éclaire soi-même comme elle éclaire une cruche, mais bien que, pour être ce qu’elle est, c’est-à-dire lumineuse, elle n’a pas besoin d’une intervention étrangère.","that lamp cannot be illuminated, since it is not covered by darkness. Indeed, that which is dark is not like a crystal either: Being dark, it does not expect anything else."
4d278c01420d4ec58226a2854ef8065c,tathā112 kiṃcit parāpekṣam anapekṣaṃ ca dṛśyate |anīlatve na tan nīlaṃ nīlahetur yathekṣyate ||20||| nīlam eva hi ko nīlaṃ kuryād ātmānam ātmanā |anīlatve na tan nīlaṃ kuryād ātmānam ātmanā ||21||113,因靑而有靑 影現隨衆色非靑而現靑 如心而自作,སྔོན་པོ་ཉིད་དུ་འདུག་པ་གང་། ། རང་ལ་རང་གོ༤༧སྔོན་པོར་བྱེད་། །༼༡༧༽,དེ་བཞིན་འགའ་ཞིག་གཞན་ལ་ནི་། ། ལྟོས་དང་ལྟོས་མེད་པ་ཡང་མཐོང་། །སྔོ་ཉིད་མིན་ལ་སྔོན་པོར༢དེ་། ། བདག་གིས་བདག་ཉིད་བྱས་པ་མེད་། །,,"On constate, en effet, que certaines choses n’ont pas besoin du concours d’autrui et que d’autres en ont besoin : par exemple, pour posséder la qualité de bleu, le bleu se passe d’un autre bleu et non pas le cristal. » Ce second exemple ne vaut rien : si le bleu n’était pas constitué comme cleu par ses causes, il ne se rendrait pas bleu par sa propre force.","Thus when light is seen by others, it is seen irrespective of darkness. It may not make itself dark by itself when it is not dark. Likewise, what darkness can make itself dark by itself? It cannot make itself dark by itself when it is not dark."
