id,P001786,P001787,P001788,P001789,P001790,P001791
4234eeb56deb4344b71b8f95b0840039,sakṛdāgāmī,ལན་ཅིག་ཕྱིར་འོང་བ,一還,-,,-
ec570e55202f478caa3db1bb0d3ed144,anāgāmipratipannakaḥ,ཕྱིར་མི་འོང་བ་ལ་འཇུག་པ,入不還; 不還向,-,,-
b1d34aa0e71c49c081520d3e100d88bf,anāgāmī,ཕྱིར་མི་འོང་བ,不回來; 不還,-,,-
48c48b24effc445da6230cd7353835c9,"arhattvapratipannaḥ (arhatpratipannaḥ,  arhantvapratipannaḥ)",དགྲ་བཅོམ་པ་ལ་འཇུག་པ,入壞冤; 阿羅漢向,-,,-
824c5e81862746ea83b9a3c71edaf7c6,arhan,དགྲ་བཅོམ་པ,壞冤; 應,-,,-
8e34925f695c4fb482cbdcfcbba16c7a,āryasaṃghaḥ,འཕགས་པའི་དགེ་འདུན,聖僧; 聖眾,-,,-
9cb0fca142cb4078b9826bc4f732e329,āryagaṇam,འཕགས་པའི་ཚོགས,聖會,-,,-
7a40a5b4a1f44d45b2ccc80b621308b3,sūtradharaḥ (sūtradhāraḥ),མདོ་འཛིན་པ,持經,-,,-
a96936a6c2c74018a54305b2266fa895,vinayadharaḥ,འདུལ་བ་འཛིན་པ,持律,-,,-
0877a079421a47b9963a8a9f93c4d792,mātṛkadharaḥ,མ་མོ་འཛིན་པ,持陰母; 持論,-,,-
5213a62ade4e414b8e22499751d97ce7,mādhyamikaḥ,དབུ་མ་བ,中人; 中道者,-,,-
83f10348b77f41128f2aae5cd356644c,vijñānavādī,རྣམ་པར་ཤེས་པ་ཙམ་དུ་སྨྲ་བ,言唯識者; 識論者,-,,-
d66947bfc6434f4a8e3faa731ea6c8c0,vāhyārthavādī (vādyārthavādī),ཕྱི་རོལ་གྱི་དོན་ཡོད་པར་སྨྲ་བ,說外事; 外境論者; 言外事有者,-,,-
17392c48e75f4093a61471268532c020,sautrāntikaḥ,མདོ་སྡེ་བ,經部者,-,,-
809293f9eda3476498769d52391c8b4c,vaibhāṣikaḥ,བྱེ་བྲག་ཏུ་སྨྲ་བ,分說者; 毘婆娑師,-,,-
dd2bd92f73d84f5c88d13c342a9cfaa1,nikāyāntarīyāḥ,སྡེ་པ་གཞན་དག,餘說部; 餘部,-,,-
3aa0bdab98644f4ea774e9d5a0656a9c,vaiyākaraṇaḥ,བརྡ་སྤྲོད་པ,表白; 聲論者; 通釋,-,,-
11351b2e61594a1c987fd7f49241f373,balam,སྟོབས,力,-,,-
d48bd8fde3764432b0f3f572121d9ceb,sthāma (sthāya),མ་འདོམ་ན་མཐུ་འདོམ་ན་སྟོབས,勢; 力,-,,-
c149f920fb52453c83b38d08a58faf39,anubhāvaḥ,མཐུ,順; 勢,-,,-
391f295ce8d84143be6e6e06c2c5c075,prabhāvaḥ,མཐུ་སྟོབས,威; 威力,-,,-
1ee4b8212478426cbe0acf52d2d6fbbc,śaktiḥ,ནུས་པའམ་མཐུ,威; 威力,-,,-
543330aecef945ba81781f3ebc076b43,kṛpā,སྙིང་རྗེའམ་སྙིང་བརྩེ་བ,慈悲; 悲; 慈,-,,-
c28eff144b194373ab05e9a6b0a77444,dayā,བརྩེ་བ,慈,-,,-
da10ec9944c543f28aaab46e9aa1282b,anukampām upādāya,ཐུགས་བརྩེ་བའི་སླད་དུའམ་སྙིང་བརྩེ་བའི་ཕྱིར,慈; 慈悲故; 慈憫; 哀憫故; 哀憫故,-,,-
45bc16252d6d4fc489f7a1068f6c2a8d,garbhaḥ,སྙིང་པོའམ་མངལ,心; 胎,-,,-
89b9f1e4559940208b5cf2f891b9dfcc,sāraḥ,སྙིང་པོའམ་སྲ་བ,心堅; 堅,-,,-
07d208799beb40bb98e92a17dba718b3,maṇḍaḥ,སྙིང་པོ ༼སྙིང༽,心; 妙; 相合; 醍醐,-,,-
ae8084579bd54c49bbd64accb18540df,pravaṇaḥ,གཞོལ་བ,降伏; 傾仰; 趣向,-,,-
4fbc627bfd8f41d9bce060dc84c53e9f,nimnaḥ,བབ,降下; 隨順; 趣,-,,-
cc18fd3c21d74af29232f3c01a87e633,prāgbhāraḥ (prāmbhāraḥ),བབ,降下; 臨入; 下降; 尊敬,-,,-
e7afb68c23c546d998155561e9fc6ce7,samavasaraṇam,ཡང་དག་པར་གཞོལ་བའམ་ཡང་དག་པར་འདུ་བ,真實降伏; 真實相聚,-,,-
f6a4b23195ed4a338541fc632e67e533,yojyaḥ (yojyā),སྦྱར་བ,相合,-,,-
038e97c7f611462d8f6518bcb5d3c1c7,citrayogaḥ,སྦྱོར་བ་སྣ་ཚོགས,諸雜相合,-,,-
041de34ad72b46b883171129c35703af,vyavacchedaḥ,དབྱེ་བའམ་གཅད་པ,分; 斷,-,,-
620b622802df4e8998871dd5ccccf128,vyavasthāpayati,རྣམ་པར་འཇོག་པ,安置; 安置,-,,-
a09abf4c31884382bdd05255d11aa2e8,"bhidyamānaḥ (vidyamānaḥ,  bhdeyamānaḥ)",ཐ་དད་དུ་དབྱེ,各分開; 有,-,,-
ab839032eb86439593eb432ef01adee5,prabhāvitam,རབ་ཏུ་གཞག་པའམ་ཕྱེ་བ,極放; 所顯; 極開,-,,-
017745a518ff4bc49ec39053f12ac1de,bhedaḥ,དབྱེ་བའམ་ཐ་དད་པའམ་རྣམ་པ,各各相; 開; 破,-,,-
d230ccb9f34943e78a47f03bcd352ccc,vicinoti,རྣམ་པར་འབྱེད,諸分開; 甚分別; 甚分開,-,,-
af3d408030254e3caf94fe93afcf20ac,vibhajanam,རྣམ་པར་དབྱེ་བ,諸分開; 最分開,-,,-
9f66d717e89344bcaeb83e074b45fb5f,vyavasthāpanam,རྣམ་པར་གཞག་པ,眾安放; 安放,-,,-
7e95d652f66e428e8217933d3f746101,nikṣipati,འགོད་པའམ་འཇོག་པའམ་འདོམས,安; 緊密; 放,-,,-
44ed3da96e124f4b901bf69549c0a1ab,vistṛṇvanti (vistuṇvanti),མཆེད་པར་བྱེད་པའམ་འགྲེམས་པ,擺; 分擺; 布,-,,-
d990b63dd5844b8eb60e015bee047cfe,pratyāstṛtam,རབ་ཏུ་བཏིང་བ,極襯,-,,-
71d529180b76431eb1f8dc0cdcb3d0e9,chādayām āsa,ཁེབས་པའམ་གྱོགས་པའམ་སྐུ་གྱོལ་བ,蓋; 請沐浴; 遮,-,,-
66bc0e556fe541268de0893758386c93,pihitam (vihīta.vihita),བཀབ་པའམ་གྱོགས་པའམ་འཆབ་པ,蓋; 斷; 遮,-,,-
ec303b02ff2c4e6da36a302084ddd7b4,praticchādayati,གྱོངས་པའམ་སྦེད་པའམ་འཆབ་པ,遮理; 遮匿; 藏,-,,-
978cdd249d91430e90f7e9f04b785ffe,chidyate (chidyati),གཅོད་དོ,斷絕,-,,-
fd7da222fb4d48b6bea18944a24b9a5c,bhidyate,གཅོག་གོ,燒; 劈,-,,-
610cc808867b4bcfabaed358600aa124,dahyate,སྲེག་གོ་ཚིག་གོ,燒著; 燒,-,,-
a8ce0622418c436ba9ebb5045f8b1e3f,hanyate,རྡེག་གོ་འཚོག་གོ་གསོད་དོ,打; 殺,-,,-
a703b644682e49d59763e1e4609917ca,pacyate,འཚེད་དོ,煮,-,,-
6523df37c1d84465ac9e29e679b68177,rodhaḥ,བདས་པའམ་བཙལ་པའམ་དགག་པ,按; 逐; 斷; 坦滅; 尋; 尋,-,,-
1068fb3a7d9f4ea79029d76a275ae43f,bandhaḥ,བཅིང་བ,栓,-,,-
2bf48a7b295943e8817e92ef803f8012,asaṃsṛṣṭaḥ,འདྲེས་པ,相合,-,,-
db6c1900cc2644ef901408db81b474fa,"bmiśrībhūtah (miśrāṣṭa,  miśrīṣṭaḥ)",འདྲེས་པར་གྱུར་པ,和成,-,,-
05b84c205ad346ecae5581c4da94a745,saṃbhedaḥ,འདྲེས་པའམ་དབྱེ་བ,雜; 分,-,,-
cc9a3fcfd48e4b7087d507cb3355b07c,asaṃbhedaḥ,མ་འདྲེས་པའམ་དབྱེར་མེད་པ,不雜; 不分,-,,-
d0a97e7aa53b42679b44e82a6d121084,uddhānanam,རྒོད་བྱེད,作笑; 令野,-,,-
2cc432e0d99a4d5c8aa34ae12115c3c0,samuddhānanam,ཡོངས་སུ་རྒོད་བྱེད,皆笑; 永令笑,-,,-
9c6cb2e15cf14e7b9df97d9b365e50e0,vikṣipanti (vikṣipati),རྣམ་པར་གྱེང་བྱེད་པའམ་རྣམ་པར་འཐོར་བར་བྱེད་པ,作散; 作亂,-,,-
6ae7e5c45cd641f48c754ce565e0cc57,vikṣiptacittaḥ,སེམས་གྱེང་བའམ་སེམས་འཁྲུགས་པ,心懈; 心亂,-,,-
0f6a9cfcb6b74e138d2034b48f22c937,durdharṣaḥ,ཐུབ་པར་དཀའ་བ,難敵,-,,-
191bdd8a7db342beb6c6e4f61c6f69cc,akampyacittaḥ,སེམས་མི་གྱོས་བ,心無遮,-,,-
ca6b0e9cee16458da166a30b36d0c77b,aṅgapratyaṅgāni chindeyur anavamardanīyaḥ,ཡན་ལག་དང་ཉིད་ལག་རྣམས་གཏུབས་ཀྱང་མི་ཆོམས་པའམ་མི་བརྟུལ་པའམ་མི་རྫི་བ,切去指節亦不敗; 寧斷支節不可屈伏; 不勦 ; 不在意不化 ; 不踐,-,,-
8cc49bb455084e03be104083e0905c0b,jihmīkṛtaḥ,སྤ་སྐོངས་པའམ་སྤ་བཀོད་པའམ་ཟིལ་གྱིས་ནོན་པའམ་ཟིལ་གྱིས་མནན་པ,威勢; 威鎮,-,,-
326f3c62060a42f190265f9fb04483f0,asaṃhāryaḥ,མི་འཕྲོག་པ ༼མི་ཕྲོགས་པ༽,不奪,-,,-
1f19c31ac68b4e8cac73d76a092743e9,na kṣubhyate,འཁྲུག་པར་མི་འགྱུར,不亂,-,,-
ca59ac4dff724c67887ebddd8fc47a73,kavacitaḥ,ཡ་ལད་བགོས,穿甲; 穿戎衣,-,,-
3d66efc939c74b7fbacaefaf415b4a4e,varmitaḥ,གོ་ཆ་བགོས་པ,穿甲,-,,-
504b1c6325a64adb810ecb3b76960cb3,a avivāryam,མི་ཟློགས་པ,不回遮,-,,-
026fd17a7d164019bd8c832dd82c4dad,cāpodarī (cāpodanī),རྐེད་པ་གཞུའི་ཆང་བཟུང་ལྟར་ཕྲ་བ,腰細如弓把,-,,-
598e8866793e49da804acc10cff1051b,cārudarśanā (darśanaḥ),བལྟ་ན་མཛེས་པ,可愛,-,,-
7f0c0a7afbf940229013fcb4b8d03c2f,navanalinapattrasuviśuddhanayanā,པད་མ་གཞོན་ནུའི་འདབ་མ་ལྟར་སྤྱན་ཤིན་ཏུ་རྣམ་པར་དག་པ,眼目清潔如蓮華瓣蕊; 眼清淨如新生蓮華瓣,-,,-
a85f1816f486493cb9a97b758598478c,bimboṣṭhi,མཆུ་བིམ་བ་ལྟར་དམར་བ,唇紅如相思果,-,,-
7090c1b74de241bf85eda103dadfe498,māyākṛtam iva bimbam,གཟུགས་སྒྱུ་འཕྲུལ་དུ་བྱས་པ་བཞིན,像如神力變現,-,,-
f7d1ca8b64534bad9cc1dc3559262a27,bhrājate,མཛེས་པའམ་ཏ་ལོར་ཏ་ལེར་གྱུར་པ,俊; 華,-,,-
b2013ac025a84a04aaa9f89b73128ff2,ākṛtiḥ,བྱད་གཟུགས་སམ་བྱད་བཞིན,形相; 模樣,-,,-
f3a0f5569c4c418394cf77b2ed65c96f,ālekhyacitriteva darśanīyaḥ,བུ་དོན་དུ་བྲིས་པ་བཞིན་དུ་བལྟ་ན་སྡུག་པ,好看如同描畫,-,,-
2dd95ffd61844d508d3b2e3c9ebe5b14,bandhuram,ལེགས་པར་མཛེས་པ,妙; 美,-,,-
d881307cc0fd4a49a17505dcb1342208,prāsādikaḥ,མཛེས་པ,俊; 顏容殊妙,-,,-
5485966f86504100be6d1fdcc79e144b,abhirūpaḥ,གཟུགས་བཟང་བ,色麗; 形色端嚴,-,,-
5ecbc03ee06840b68b57a63f40a6bcb3,darśanīyaḥ,ལྟ་ན་སྡུག་པ,堪看; 眾所樂見,-,,-
724f291be86547b8ad5e8dfeb94432c6,paramayā śubhavarṇapuṣkalatayā samanvāgataḥ (paramayā śunavarṇapuṣkalatayā samanvāgataḥ),ཁ་དོག་བཟང་པོ་རྒྱས་པ་མཆོག་དང་ལྡན་པ,具極美妙色,-,,-
6e5b0d9723574bcd870d2820e303d17e,mahābhāgaḥ,དབང་ཐང་ཆེ་བའམ་སྐལ་བའམ་དཔལ་ཆེ་བ,具柄權; 功德大; 福大,-,,-
e9e9ecd549bb4ab6bb10d5ee22640234,bhavyam (bhṛtyam),སྐལ་པ་ཅན་དང་སྤུ་ལ་འབབ་པ,有分; 可使,-,,-
7968a71a2e994ed6827fb16c60e01b90,yogyam,སྤུ་ལ་འབབ་པ་དང་རུང་བ,正可使; 相應,-,,-
6a51c9bddba54b509c3e32089153d741,dṛṣṭiviṣah,མིག་གདུག་པ ༼མི་སྡུག་པ༽,美口目; 見毒; 眼毒,-,,-
130920ef7b6c447594fdc8d8db43aadd,āśīviṣaḥ,སོ་གདུག་པའམ་སྦྲུལ་གདུག་པ,齒毒; 蛇毒,-,,-
c7a7dd15965a4196bab0cdd53c96732a,śvāsaviṣaḥ,དབུགས་གདུག་པ,氣毒,-,,-
c8a5e9515ce24a7e8eb73466c8405556,"uccagghanam (uccharagamanam,  uccharaghanam)",འཕྱ་བ,笑,-,,-
36cf7ebb291f4140b0d3ddc83a5df223,ullāpanam,སྟིང་བ ༼རྙིང་པ༽,小看,-,,-
491a8ce9408042a2ab2bb35f219e97fc,kalahayati (kalihayati),འཐབ་པ,爭,-,,-
f66cf88d5c6c492d887e400c9935676c,kalikalahavigrahavivādāḥ,འཐབ་པ་དང་འཐབ་མོ་དང་རྩོད་པ་དང་འགྱེད་པ,爭; 穢惡鬥諍競; 鬥,-,,-
7800494fe22441a489a5cfa70bd2ec85,doṣam utpādayati,ཞེ་སྡང་བསྐྱེད་དམ་སྐྱོན་འདོག་པ,起瞋; 生過; 尋過,-,,-
95412638049e4b799dc6bf66d25d599a,cittam āghātayati,སེམས་ཀྱིས་ཀུན་ནས་མནར་བ,心最憂愁,-,,-
b18a147d585c430abb4bdea046bae35a,pratinisrakṣyati (pratinisrakṣati),འདོར་བར་འགྱུར་བ,將來棄,-,,-
6acb063b28b644eda019996868d06cc1,abhyākhyānam,སྐུར་བ་འདེབས་པ,輕賤人; 讒誣,-,,-
ad12424b56954627af9bec84ab0284af,"ālekhyaḥ (ālekhyo,  alekho)",འགྱོད་པ་དང་ཡིད་ལ་གཅགས་པའི་རྣམ་གྲངས,悔過; 後悔,-,,-
97c11341accf41da90895c0e908d557a,vilekhyaḥ,འགྱོད་པ་དང་ཡིད་ལ་གཅགས་པའི་རྣམ་གྲངས,悔過; 後悔,-,,-
30082096d19b4bd3b961c201144d4716,vipratisāraḥ,འགྱོད་པ་དང་ཡིད་ལ་གཅགས་པའི་རྣམ་གྲངས,悔過; 後悔,-,,-
484375540f2541da97c4ffa1021e9d97,kaukṛtyam,འགྱོད་པ་དང་ཡིད་ལ་གཅགས་པའི་རྣམ་གྲངས,悔過; 後悔,-,,-
391466f9399c49c9919d9c77b821e9eb,śaikṣābhir nikūjitam,སློབ་མ་ལྡོངས་ཤེས་སྨྲ་བ ༼སློབ་པས་ལྡོངས་ཤེས་སྨྲས་པ༽,說學成立; 說加學如昏,-,,-
ba0c0a6a22ff409aa86e5b4540453f43,prativāṇi (prativāni),མི་འཕྲོད་པ,不投; 反對,-,,-
bbd2d439d3414c1991a18ef433adf058,pratikūlatā,མི་མཐུན་པ,不順,-,,-
5c2e3f3d7fd540e19f6fbe0f769e2429,hanyāt,སོད་ཅིག,殺之,-,,-
b50e191734e340ca97652c3b01c43cc0,badhnīyāt (bandhīyāt),ཆིངས་ཤིག,栓之,-,,-
5ea49573a8c94e9eb129a9745b769260,pravāsayet (pravasayet),སྤྱུག་ཤིག,擯; 逐之,-,,-
c96be893a24c42b58ae8a853113e389d,sadaṇḍaḥ,ཆད་བ་པ,罰; 執罰者,-,,-
c86ee07fca8d4cc284b8ebf86cdec9cd,anusaraṇam,རྗེས་སུ་འབྲང་བ,跟隨,-,,-
e7f7701ef80d40a8833bcdaed6ab8b25,śamvaraḥ (samvaraḥ),བདེ་བའི་མཆོག,安勝; 擁護,-,,-
efd8f796e9a144b380379b2027e9fa2b,abhinirjitaḥ,མངོན་པར་རྒྱལ,現前勝; 勝; 現勝,-,,-
80b24de7406f4f80ad12d838987ee425,dhūmāyati,དུ་བ་འཐུལ,煙騰,-,,-
e9af8f8d55ba428689e57a98168877e1,ādīptaḥ,འབར,焰,-,,-
9f037b77576543f3b66aab2aca41a88f,pradīptaḥ,རབ་ཏུ་འབར,極焰,-,,-
8edde3d10b874a1786fcd385e430f47e,saṃpradīptaḥ,ཀུན་ཏུ་རབ་ཏུ་འབར,等極焰,-,,-
59df8f389d4644cc884b9e27bab66b42,saṃprajvalitaḥ,ཀུན་ཏུ་རབ་ཏུ་མཆེད་ཅིང་འབར,燒遍焰; 等極熾然,-,,-
b3f7a262dfd0401e8c1e4d66c5f7180c,ekajvālībhūto dhyāyati,མེ་ལྕེ་གཅིག་ཏུ་གྱུར་ཅིང་སྲེག་གོ,燒成一塊,-,,-
0cc99b7da73346aea1e513c823549e5d,maśīr api na prajñāyate(maśiramapi na prajñāyate),དུ་བ་ཡང་མེད,無煙; 煙亦無,-,,-
bd701d5375cf4098a2b2456482a938da,chayikam api na prajñāyate,ཐལ་བ་ཡང་མེད,無灰; 灰亦無,-,,-
d45131bda1aa47c8b24809e993319478,giriḥ,རིའམ་རི་བོ,山; 岳,-,,-
4b0dc2c1f17f41fc8119a48abf64138f,śailaḥ,བྲག་གམ་རི,峰; 山,-,,-
d33df5cbadf34f439c05b1ce71acc1ab,parvataḥ,རི,山,-,,-
c402aa9035094d80a96a79f649bfa5bb,prāgbharaḥ,བྱ་སྐྱིབས,山澗; 山崖,-,,-
8a09fc7bfe854398af418a4b164fb0b2,darī (dari),རི་སུལ,山邊; 山澗,-,,-
44bc4518f6e342219672c94602fecdd7,śvabhram (svabhram),ངམ་གྲོག་གམ་གཡངས,黑溝; 嶮峻,-,,-
91609e8c420c4824913efc7f61aa3ea1,kuśvabhram (kusvabhram),ངམ་གྲོག་ཆུང་ངུ,惡友; 小溝,-,,-
097a55323ebc4e0eaccfa14253ef1e7e,mahāśvabhram (mahāsvabhram),ནམ་གྲོག་ཆེན་པོ,惡大友; 大深溝,-,,-
ed85cf1508b44d58aeb305ac72073383,prapātaḥ,གཡངས,險峻,-,,-
2b9547879aa847ebbf91a357b5e8be38,deśaḥ,ཡུལ,境,-,,-
55b8acdaf9ec4aa28898631d6659a33f,aṭavī,འབྲོག,曠野,-,,-
0a490afcd7c04c12a1a8df9d3c629530,kāntāram,དགོན་པ,寺,-,,-
e8a618867e4044ea93e6b3549d00405d,pratyantaḥ,མཐའ་འཁོབ,邊地,-,,-
7d86f478c2694b479af3f1ba97d9f5b5,śikharam,ཟོམ་མམ་རྩེ་མོ,山尖; 山頂,-,,-
18a63547a39443ccb1b792399cb64a23,sānuḥ,ཟོམ་མམ་རྩེ་མོ,山尖; 山頂,-,,-
1e5da216fda8456fa377882cc0b4f263,parvatakandaraḥ,རི་ཁྲོད,山中,-,,-
428a8d7db73048f092f7e70caab353e0,droṇī (droṇi),ལུང་བ,溝,-,,-
d788830b02d845899730cf7f3ff22a7f,himavān parvataḥ,གངས་སམ་རི་ཁ་བ་ཅན,雪; 雪山,-,,-
623c6b92cf244fe1ae5c97ae5940a9fb,durgaḥ,རྫོང་ངམ་བགྲོད་དཀའ་བ,深處; 難行,-,,-
9c56b9afb4b6455898b5589e3b3afe1e,unnatam,སྒང་ངམ་མཐོ་བ,山岡; 高,-,,-
c0861d86ee5e4475855cc85183f2a028,nimnam,གཤོང་ངམ་དམའ་བ,山窊; 下,-,,-
6cc73b99b89149cbb3243ed9fa77303f,sthalī (sthālī),དབྱེའམ་ཐང,分川; 川; 分,-,,-
f24ce81fceb4484191b90e3bd14c7d29,maruḥ,མྱ་ངམ,絕邊廣川,-,,-
2ffa326b131e419690264d7742379d5c,śailaguhā,བྲག་ཕུག,石洞,-,,-
53b830ab33da46cfa5c53d9876c48258,girigahvaraḥ,རི་ཁྲོད་དམ་ཚང་ཚིང,山中難行; 山中險森,-,,-
4ddc9ac6db5e4a5bb04b9286e3442b4f,nitambaḥ,རི་ཞོལ,山足,-,,-
0096ab5c25424d14952deaa9cc47b45b,upatyakā (uyanyakaḥ),རི་རྩ,山根,-,,-
ac0e39ca21ae400b96dfb62a4c5b15b2,karvaṭapradeśaḥ (karvaḍapradeśaḥ),རི་བྲགས་སམ་རི་འོར་གྱི་ཕྱོགས,山崖; 山面,-,,-
e0cf00acd09c41cfbc6c1ca11dc846ab,girikuñjaḥ,སྨན་ལྗོངས,藥林,-,,-
660f04dd0ea3462da7dda3da6549a331,utkaṭo nāma droṇamukham,ཤས་ཆེ་བ་ཤེས་བྱ་བའམ་ལུང་པའི་མདའ,沙車溝; 有處翻河下; 多有,-,,-
b66c3f52ef3e4c1f8a6a125a0cbee848,pṛthivīrasaḥ,སའི་བཅུད,鹹地; 鹹地精,-,,-
e253770c8f404f81b2d8ac7362993671,pṛthivīparvaṭakaḥ (pṛthivīparvaprapaparya),ས་ཞག,地膏,-,,-
6a27f57866a84ffb8e2ccfbaa8ce90b6,vanalatā,མྱུ་གུའི་ཚལ,青苗林,-,,-
3ddd8b3efad84969aeef69626e944ebe,pṛthivīmaṇḍaḥ,སའི་སྙིང་ཁུ,地之醍醐,-,,-
85f3a4bd0aaf4edab374b4b709cdf4fd,pṛthivīojaḥ,ས་གཤིན་པ,濕地,-,,-
2c32436797c74d5981af93b851e9683f,kṣetram,ཞིང,田,-,,-
4d17448a13e143ceaeaeaeb1daebf16a,sukṣetram,ཞིང་བཟང་པོ,好田,-,,-
f3a666cfba4448f58354589f2fda3db4,kukṣetram,ཞིང་ངན་པ,惡田,-,,-
c71d5c8059214a7a818f164718c39fca,nadīmātṛkaḥ,ཞིང་ཆུ་མ,水田,-,,-
4a24bfee69ed424fb45b19da4dbb0ede,anūpaḥ,སེར་ཅན ༼ནམ༽ གཤེར་ཆེ་བ,糞田,-,,-
c04cb9c684a34838b7e002a1b5ccae9d,devamātṛkaḥ (devamātṛkā),གནམ་སྟོད,旱田,-,,-
fff4e0bd300f4216a859d3721dc763a0,adevamātṛkaḥ,གནམ་སྟོད་མ་ཡིན་པ,晚田,-,,-
5d2def3ad7e541eb8ee28be0fc2ed182,ūṣaraḥ,ཚ་སྒོ་ཅན,鹹; 鹹地,-,,-
12394f01eb304fd0ba3536f2bcd4f0bf,jāṅgalaḥ (galā),དགོན་དུང,沙石山野所在,-,,-
155050077f104ec09a568cf05460f02e,pratikruṣṭaḥ (pratikruṣtā),ཐ་ཅད ༼ཐ་ཆད༽,曠野; 斷,-,,-
97ec3d5b2a8c4eeaa57e2f3313cb9252,pāpabhūmiḥ,སྡིག་པ་ཅན་གྱི་ས,罪業地,-,,-
a7459efe8e2e4db2babe1d72fa78482c,pāṣāṇam,རྡོ་བ,石,-,,-
c1a03e54a6d84834a11841e6e5848fbf,śarkaraḥ (śarkarā),གསེག་མ,砂,-,,-
ad4d2180a0a04f409a65013561724bb6,kathallaḥ,གྱོ་མོ,瓦,-,,-
98017e821fe74d538dcc0f729fe348f9,loṣṭaḥ,བོང་བ,磚,-,,-
f2998634196f4d1f9f174f894fc5e567,śilātalam,རྡོ་ལེབ,匾石,-,,-
2d122d8c6ecd4a199d7fde9590c92f21,upalam,ཕ་བོང་ངམ་རྡོ་བ,大石,-,,-
df2d3cf75fad4653967ebe3972e2cc60,medinī,ས,土; 地,-,,-
ee89cf588ce7488d9d6dd6dec6c93677,pāṣī,ལུད,糞,-,,-
6fc18442d79140d091b226575b58cd1e,akṛṣṭoptā taṇḍulaphalaśālīḥ (akṛṣṭoptā taṇḍulaphalaśālam),མ་སྨོས་མ་བཏབ་པའི་འབྲས་ས་ལུའི་འབྲུ,不耕自然苗; 非耕種香稻自生,-,,-
dda24e717ebf41c4b557802f419fc55a,suvṛṣṭiḥ,ཆར་འབབ་མཁས་པ,善禱雨者; 好雨,-,,-
e0e76c47162b4930806bbed34dec926d,durvṛṣṭiḥ,ཆར་འབབ་མི་མཁས་པ,不善禱雨者; 不好雨,-,,-
8a4a346acf1445e5b8263f19fc908527,maryādāṃ vyavasthāpayanti,ཞིང་གི་སྐབས་སུ་མུ་ཐུག་བྲིས་ཁྲིམས་ཀྱི་སྐབས་སུ་ནི་བཀའ་ཁྲིམས་བཅའ,田界峰堆; 此田家事; 公官事; 發落決斷; 翻制度; 翻以升斗量; 翻以升斗量,-,,-
