id,P002011
96927714ace6423c9489471a322e25f9,Śreṣṭhi- and Aviṣahyaśreṣṭhijātaka2382/55recto1 /// + + + + + + + + + + + mūlaṃ ghnatā tvayārthaṃ yad akāri pāpam tvām attum abhyudgatam etad asmā jvālāgrajihvaṃ narakāntakāsyaṃ ‖ tat sādhu2 /// + + + + .ṛbh. gā samatām amībhiḥ pratigṛhītā tu jano bhyupaiti nivṛttadānāpanayaḥ suratvaṃ tat svargamārgāvaraṇād viramya dānodyamā 3 /// + + + .. .. viceṣṭitam ity avagamya svasatvāvaṣṭambhadhīra⟨ṃ⟩ vinayamadhurāvicchedaṃ niyatam ity avocad enaṃ ‖ asmaddhitāvekṣaṇadakṣiṇe4 /// + + .. kaṃpānipuṇā pravṛttiḥ doṣodayāt pūrvam anantaraṃ vā yuktaṃ tu tacchāntipathena gantuṃ | gate prayāmaṃ hy apacāradoṣair vyādho cikitsā 5 /// + .. yavyatītaṃ tathā hy anādṛtya hitaiṣitān te na me manaḥ saṃkucati pradānāt* dānād adharmaṃ ca yad ūcivāns tvaṃm arthaṃ ca dharmasya viśeṣa6 /// + rthaṃ ‖ nidhīyamānaḥ sa tu dharmahetuś cauraiḥ prasahyātha vilupyamānaḥ aughodarāntarvinimagnamūrttir hutāśanasyāśanatāṃ + 7 /// kaṃ | vivardhitas tena ca me tvayāyad dānodyamas taṃ śamayiṣyatāpi ‖ ananyathā cāstu vacas tavedaṃ svargaṃ ca me yācanakā vra + + +8 /// māraḥ punar api bodhisatvaṃ hi .ai + + + + hastenovāca ‖ hitoktim etā mama cāpalaṃ vā samīkṣya yenecchasi tena .. .. + +verso1 /// .ārṣa marṣatu bhavān* kāma .. + + + + + + + d ugravahniṃ jvālāvalīḍhaśithilāvanatena mūrdhnā · na tv arthināṃ praṇayada + + + + + + 2 /// + vaṣṭabdho jānānaś ca niratyayatān dānasya n. v ... ṇaikarasam avadhūya svajanaparijanaṃ sādhvasānabhibhūtamatir abhivṛddhadānābh. + + +3 /// + paṃkajam udbabhūva avajñayevāvajahāsa māraṃ yac chuklayā kesaradantapaṃ ktyā ‖ atha bodhisatvaḥ padmasaṃkrameṇa svapuṇyā .i + +4 /// + dayaḥ piṇḍapātam asmai prāyacchat* ‖ manaḥprasādapratibodhanārthaṃ tasyātha bhikṣur viyad utpapātaḥ varṣan jvālāṃś caiva sa tatra r. j.5 /// + .. ti parimoṣam avāpya vaimanasyāt* tarn abhimukham udīkṣituṃ na sehe saha narakeṇa tatas tirobabhūvaḥ ‖ tat kim idam upanīta6 /// + + + .. tavyaṃ syād iti na satvavantaḥ śakyante bhayād apy agati gamayitum ity evam apy upaneyam* ‖ ❀ ‖ śreṣṭhijātakaṃ caturthaṃ ‖ ❀ ‖ 7 /// + + + + + + .odhisatvaḥ kila tyāgaśilakulavinayaśrutajñānāvismayādiguṇasamudito dhanadāyamāna vibhavasaṃpa8 /// + + + + + + + .. .. ‖ mātsaryādidoṣāviṣahyo viṣahya iti prakāśanāmā ‖ iṣṭārthasaṃpattivimarśanāsat prītiprabodhasya
7cc1481ae81f461b837c344a9d3bbf3c,Maṅgala verses and Vyāghrījātaka2382/312arectoa /// + + + + + + + .su + + + + + .y. .. + + /// b /// .... k. ttamasya caritātiyaśapradeśaiḥ .. .. ///c /// .ī .. kīrttiṃ mūdhnā name tarn as. ..ṃ .. .. + + ///versoa /// + + + .ā guṇ. s t. .. .. .. .. .. .dh. .. .. + + ///b /// + + + + .. .. s. m. dhau yathābalaṃ .. + /// c /// + + + + + + .i .. .. .. .. .e ṣ. .. .. ///
422935a8a91543d5b629aa0a63817bac,Maitrībalajātaka2382/287; fol. 22 recto1 samanucaraṃto dadṛśuḥ pratyaraṇyacarām aṃnyatamaṃ /// 2 nyastadaṇḍaparaśum ekāki .. rajjuvartanavyāpṛtaṃ /// 3 ran aivam ekākī kathaṃ na bibh. ṣīti sa tān ava + /// 4 pi hi vartamāno vidyātapaḥsvastyayanai + /// 5 bhyaḥ viviktagaṃbhīrabhayānakeṣu sa + + + /// 6 devendrair apy aśa .y. .. kiṃ punaḥ pi + + + + + /// 7 h. .. prābalyāt sādaram upa .. + + + + + + ///8 m as.ākam atyadbhutaḥ svastya + + + + + + + ///verso1 vi .. .. .. .. ndra īdṛśo sma + + + + + + /// 2 na ya ta. adbhutatvād atha vā .. + + + + + ///3 .aitha ‖ tad asti vo bhāgyaśeṣaṃ yat t. + + + + /// 4 situm iti ‖ g. pālakaṃ uv. c. sva + + /// 5 tti paruṣaṃ samyak ca gāṃ rakṣati : dh. m. s tasy. + /// 6 to yam asmāka. svāmī ten. sya na prasahaṃte + /// 7 yuktaṃ praveṣṭuṃ syāt* tatra hi bhavaṃtaḥ svadha + /// 8 tsalaṃ nṛpatiguṇākṣiptahṛdayaṃ tatkīrtyāśra ///
0047e70e6137448985108691546aafa7,"Maitrībalajātaka2382/312b, 2382/312c Aa /// + + .tu na d. v. tārādhan. ///b /// y. tum arhaṃty atrabha ..ṃ /// c /// .. m arhaṃti dehasyāsya pratigr. /// d /// + + + .. + .e .. .. .. .e + ///Maitrībalajātaka2382/313b Aa /// + + + + .v. .. + rap. ḍ. pr. s. + /// b /// .. ktavadanāḥ sabah. mānam udī ///c /// + + .. taṃ api gatā + + + + /// d /// + + + + .. .. l o + + + + + ///"
eda1ffe9188045009f8e2adec0e00d1e,Śarabhajātaka2381/57 verso1 /// + + + + + + + .. hāsasobhaḥ devendravat prāṃjalibhir jjanoghair abhyarccit. rājy.2 /// prapannaḥ ‖ kiṇa(ṃ)kitānīva manāṃsi duẖkhair na hīnavargasya tathā vyathaṃte · adṛṣṭaduẖkhāny a3 /// ti vitarkayan sa mahātmā karuṇayā samākṛṣyamāṇahṛdayas tat prapātataṭāntam upagaja4 /// .ābhir vvedanābhir āpīḍyamānahṛdayam āpatitavaitānyaṃ viceṣṭamānaṃ dṛṣṭvātha taṃ ta5 /// naṃ vinayābhijātam udbhāvayas sādhujanasvabhāvam* āśvāsa .. .. .. p. .e .. .. m.ā6 /// .. jas te tanutāṃ vrajanti · ‖ nāmānuṣaś cāsmi manuṣyavarya mṛ + + .. + + + + + + 7 /// + .itavyaṃ mayi manyase cet kṣipraṃ samājñāpaya yāvad emi · ‖ atha sa rājā tena tasyā 8 /// sya dayā mayi · mama vipratipattiś ca kveyam asminn anāgasi · ‖ aho madhuratīkṣṇe
6583d2b9d6024a3aa50c0668a9d6545f,Aviṣahyaśreṣṭhijātaka2383/21 rectov /// + + + + .. .. .ṛśyamānad. .y. + + + + + + + + /// w /// + + .. naiḥ na dasyubhi naiva jalānalābhyā n. + + + ///x /// s. nn api ce na dadyā yāyaḥ punaḥ pūrvasamṛrddhiśobh. .. y /// ma eva panthāḥ · ‖ atha vodhisatvaḥ pradānābhyāsamahātmyaz /// .. ttaṃ yatprātihetoḥ kripaṇāśayaḥ syāt* ‖ - - - verso1 /// + t* ‖ tan madvidhaḥ kiṃ svid upādad. ta ratnaṃ dhanaṃ vā yadi vāpi rā2 /// .. vṛṃhayed vā sa tyāgam evārhati madvidhebhyaḥ parigrahaccha3 /// .. canā mātsaryam āryab katham āśrayeta ‖ tadarśitā śakr. m.4 /// + + .. cātra manyor anuvṛttimārge cittaṃ bhavān. + + + ///5 /// + + + + .. . oś. .oṣṭhāgārasy. .. .. + + + + + + + ///6 /// + + + + + + + + + + + .e + + + + + + + + + ///
12a67cfd35b6477c9bab8da732aee93b,"Śibijātaka2383/39, 2383/94a, 2383/uf6/4b, 2383/94brecto1 /// + + + + + + + + + + + + + + + + + + + + + + ktidaivasaṃp. nn. · .v. iva prajāḥ .. + + + + + + /// 2 /// + + + + + + + + + + + + + + + + + + + durmedh. sām āp. .i .. .i .. ṣṭā · alpātmanāṃ yā m. .. + + ///3 /// + + + + + + + + + + + + + + + + + + + .. sa rājā dānapriyatvāt samantato nagarasya sarvvopaka .. ///4 /// + no .. .. + .. + + + ... yugamegha iva vavarṣa annam annārthibhya .ānaṃ p. nārthibhya .. /// 5 /// + tahṛdaya nānādig. + + + + + + + .ās. naḥ puruṣās taṃ deśam abhijagmuḥ ‖ parītya kṛtsnaṃ manasā nṛlo ///6 /// s. māpatato + + + + + + + + + + pathika .epacchapracchāditaśobhasya vanīpakajan. + .. + + + ///7 /// + + + + + + + + + + + + + + + + + + + + k. rṇaḥ madaṃ jahā .. + + + + + + + + + + + + + /// 8 /// + + + + + + + + + + + + + + + + + + + + + gāma · ‖ tar..ṃ .i + + + + + + + + + + + + + + /// verso1 /// + + + p. yācyante · mama .. + + + + + + + + + + + ///2 /// + + + .. va mahī cakaṃpe + + + + + + + + + + + + ///3 /// .y. + .. .. varjitahṛda .. ś c. nt. .. pede · ‖ dān. + + + + ///4 /// ṣaṇṇasyāmātyagaṇaparivṛtasya samucitāyāṃ kṛtā .. + + ///5 /// paripūrṇagarbhāsu vastrapeḍāsu samupavarty ... neṣu vin. ta /// 6 /// dur abhavat* sa rājñā kāruṇyamaitrīparibhāvitayā + + + + + + ///7 /// .yu .. tas tvac. + + .i .. tipapradhāna · eke ///"
7766b2ea444044c1853112f5d71c3fa6,"Viśvaṃtarāvadāna2383/30, 2383/112a, 2383/82, 2383/uf3/6erecto1 /// + + .r. hmaṇ. ūcuḥ ‖ amuṣya .. + + ///2 /// .. tyā samāpūryamāṇahṛdayaś cintā .. /// ... /// + + + + + .y. + + + + + + + ///3 /// .. ḥ kārpaṇyaprayogaḥ ‖ āśā .i (ca. 54 akṣaras missing) .y. tām iti · samudya + ///4 /// .ur. .o vatasthe ‖ tatas sa vi (ca. 48 akṣaras missing) bh. raṇ. g. jendraṃ vidyudvinaddham i + ///5 /// .. .. .. m. dam a .. p. .. .. + + + + + + + + + + .. nayapakṣapātāt* .. (ca. 27 akṣaras missing) .. ddhā mantriṇo yodhāḥ pauramukhyāś ca .o ///6 /// + + + + + + + + + + + + + /// tpaśithilopacārayantraṇam ūcu (ca. 26 akṣaras missing) .y. palavam eva .. .. vardhamānaṃ marṣa .i /// 7 /// + + + + + + + + + + + + + /// t. · niṣevya mattabhramarop. .ī (ca. 22 akṣaras missing) nām āyāsadu + na vināpramārṣṭi · ‖ ya .e .. .ākrā .. /// 8 /// + + + + + + + + + + + + + /// + .ī .. + .. h. .. (ca. 23 akṣaras missing) y. rūpam* yasmiñ j. + .īr niyatā dvipen.re + + + + + + + ///verso1 /// + + + + + + + + + + + + + /// ... /// + + + + .. . ān e + + + pratītamanāḥ k. + + + + + + + /// 2 /// + + + + + + + + + + + + + /// t. kr. mān. p. kṣā .. /// (ca. 25 akṣaras missing) stina vāntakalpa kaḥ + tyāhariṣyaty api tu t. + + + + + + ///3 /// + + + + + + + + + + + + + ///· ‖ na khalu mahārājā pari (ca. 22 akṣaras missing) .. .. .im. n. .. .. mayā śakyaṃ kartum* ‖ doṣapravṛtter vvi .. ///4 /// .. + + + .r. + + + + + + + + /// ◯ sya kiṃn niṣkraya syād d.i .. (ca. 29 akṣaras missing) + atha śivayas samu .īrṇamanyavo rāj. + ///5 /// + .. ne vā su .. sya te ro + + + + + + + + + + .. ṣa na rājya (ca. 30 akṣaras missing) puṇa bhajante · dharmātirāg. .. ya /// 6 /// sanayogya eṣaḥ ‖ phala .. + + + /// ... /// + + + .i + + s tv ayaṃ śivīnāṃ tvadabhū ///7 /// kaṃ tapaso bhivṛddhaye nṛpātmaja .. .. /// ... /// + + + + + + ..ḥ prakṛtikopād .ī .. ///8 /// + cintāparigatahṛdayaḥ sāyāsam. ///"
05d4cf6ebb864f87a02ac5dc82132d89,Viśvaṃtarāvadāna2383/60b recto1 /// + + + + + + + .. .. ts. tām asti na ///2 /// .ānurjjitavṛtt. ṣu. asmāsv anaparā .e ///3 /// + + m arthibhyo yathārham atisṛjya śo ///4 /// + + + .. .. + ..ṃ śokāśr. pa .i .i .. + ///verso5 /// + + + + + + t. v. dhi + + /// 6 /// + .uvaranicitaṃ madamudit. + + ///7 /// ś. tamārgaḥ praviśya viśvakarmmaṇā ///8 /// .. + .. .. + + + t. rājyacintaḥ saṃva ///
5b56cdd5e6d14823bdc45f7ac28f65e1,Haribhaṭṭa’s JātakamālāBMSC II 323–3362382/104recto1 /// + + + + + + + + + + + + .. ś. v. ṇaniś.alamṛgakulasya · tuṃ .. ///2 /// + .ry. ntā vikacak. .. .. + + .. sābhyalaṃkṛtasamīpām anatimah. + ///3 /// .ānātimuktakakusumarāśiparīpāṇḍuvigrahaḥ śaśikalāko + + ///4 /// + + l. dhir alaṃkāra iva tuhinagi. .e + + .i ..ṃ .o .ā .. + + + + ///verso6 /// .. g. tr. kau ‖ kāpeyaṃ capalatvaṃ c. .tu .y. kā .. m idaṃ dvay. + + + ///7 /// + bhīrucetasāṃ · manaḥsantāpinī piḍāṃ sa kathaṃ na sahiṣyati ‖ i + ///8 /// + + + + + + + + + + + + + + .i .au capalaprakṛti vā ///
56a780ab3bcf4b8a826750b883d88235,2382/156recto onlya /// + + + .r. .u .. .rg. + .. .. .. + ///b /// + y. mā sma kārṣīr akuśalam īdṛ .. ///c /// t. bhujaḥ sūribhiḥ katthyamānāḥ kurva .. ///d /// + ālokyālekhyabhittau likhitam api ///e /// + + bodhisatvadharmadeśanāprasā .. ///f /// + + + + p. ṇ .i t. l. .. + + + + ///
d2e87d6394454688b7186ebe2aea47d1,An unusual ye dharmā formulaBMSC II 337–350 1 siddham* srī a .. ya śrī ye tharma śrī .. hetuprabhāva śoke-2 tu taṣa taṭhāgata ⦾ hy avada taṣaṃ ca3 yo nīrotha evaṃ ⦾ vadī mahāśrā-4 maṇa || ❀ II
9cbc124a63c14aee8732cda5da1469d4,Commentary (?) on a hitherto unknown recension of the Mahāsamājasūtra BMSC III 195–2062382/272recto1 /// caraṃ ‖ yāvac chruṇiṣyāma yathātathaṃ ‖ āgatā abṛhā devā tathaiva atapāgatā sudṛśā . sudarśanā caiva akaniṣṭhāś ca āgatā . ṣaṭsu ddiśāsu āyātā eka2 /// modamānā abhikkrāma bhikṣūṇāṃ samitiṃ vane . haṃta drakṣyāma saṃbuddhaṃ sūryaiva vimalaṃ nabhe . dharmaṃ vīraḥ prakāśentaḥ śruṇiṣyāma yathātathaṃ ‖ tāṃ ca māraṃ samāgamya se3 /// āmaṃtraye śāstā śrāvakān śāsane ratāḥ mārasainyam anuprāptas tāṃ niśāmatha bhikṣavaḥ te ca bhikṣava ātapyaṃ akāri jina aurasāḥ sarve akopyāṃ pṛṣṭā vīdaiśaṃ4 /// saṃsparśa⟪ḥ⟫ sukhaduḥkhapṛyānunayapratighapāśavinirmukto pi pitṛnagare mahāsamā ◯ jaśrīvistaram anubhūtavān* kasmāt paṃcabhir evārhacchatair nonair nādhikair daśa5 /// imā brahmakāyikāḥ kasmāc ca tāṣām etad abhavad eṣa bhagavāṃ śākyānāṃ kapilavastunīty evamādi ‖ kasmāc ca pratyekaṃ gāthābhir abhiṣṭuvuḥ mah.samājaparikīrtanena ko6 /// haṃty īndṛyaguptiṃ cālaṃbire . sātata vihāriṇo pi saṃty atra kāraṇaṃ vaktavyaṃ .cchitvā kīlādayo nigadanīyāḥ kathaṃ ca dāṃtāḥ kaś ca śiśunāgārthaḥ kasmād devanāmā7 /// .endracandradhanadavyāḍāsurārkagrahā bhaktyā dharmarasapradānatṛṣitās tyaktvā ratīn īpsitā yasmins te daśalokadhātunilayā devādayo bhyāgatās tad vakṣ.ā.i ..verso1 /// ..ḥ svapratijñāśramasāphalyaṃ matur ś.cārthaṃ bhagavān pṛtṛnagare mahāsamājasaṃpadam anubhūtavān* katham ity ucyate · yad bodhisatvabhūtena jīrṇaturamṛ ..2 /// vālokya śmaśānasaṃjñājanitanirvedenaikabhṛtyaturagānuyātena devatānuyātrājanitābhinniṣkkramaṇaśrīsamudayena purād aciranirgatena puradevatā saṃjñapya3 /// .. mapya praṇidher niryātanārthaṃ pitṛnagare mahāsamājasaṃdarśanam iti syād iyam utpatti atha vā bodhisatvajanmany asitād ity ākaraṇāny upaśrutya rājā cakkravartī bha4 /// ta · te bodhisatvapravrajanād aparipūrṇamanorathā vikalākṣaturagasamārūḍhā i◯va viṣamamārgasthā viṣādaparā babhūvuḥ samutpannamanyavaś ca bhagavati5 /// .y. vagata iti teṣāṃ bhagavāṃś cakkravartisukhābhyadhikataraṃ sukham aiśvaryaṃ ca darśayan mahāsamājasandarśanena taṃ hṛllekham apanayāmāsaḥ parittaiśvaryaja6 /// re mahāsamājam upadarśitavān* bhagavatpravrajanāt kapilapuranivāsina śākyavardhanādayo devatāviśeṣāḥ śākyair adhūtāḥ kim ebhiḥ pūjitair yaiḥ kumā7 /// tṛnagare mahāsamājam upadarśitavān ucitaṃ vā pūrvabuddhānām api pitṛnagare mahāsamājasandarśanaṃ kṛtajñatādarśanārthaṃ vā pitṛnagaranivāsi
c3d6aa049e8a41adac466c37f7d13ff0,"AvadānaśatakaBMSC III 207–2442381/210, 2382/42, 2382/188a, 2382/257b, 2382/264/3brecto1 /// + + + + + + + + + + + + + + /// + + + + cakraṃ pradāsyāmīti tatas tasya svāmī svastikṣemābhyāṃ mahāsamudrād āśu .. + + + +2 /// + + + + + + + + + + + + + + /// + + .. pr.sth.tā atrāṃtare nāsti kiṃcid buddhānāṃ bhagavatāṃm ajñātam adṛṣṭam avidi .. + + .ñ. +3 /// + + + + + + + + + + + + + + /// + + + śyināvihāriṇāṃ tṛdamathavastukuśalānāṃ · caturaughotīrṇānāṃ caturiddhipā + caraṇata4 /// + + + + + + + + + + + (◯) /// + + + + + + matikrā. tānāṃ · ṣaḍaṃgasamanvāgatānāṃ ṣaṭpāramitāparipūrṇān. saptabodhyaṃga5 /// + + + + + + + + + + + (◯) /// + + + + + diksamāpūrṇayasāṃ daśaśatavaśavartiprativiśiṣṭānāṃ tṛ rātre tṛ ddivasasya buddha6 /// + + + + + + + + + + + (◯) /// + + + + kaḥ saṃbādhaprāptaḥ ka kṛcchrasaṃkaṭasaṃbādhaprāptaḥ ko pāyanimnaḥ ko pāyapravaṇaḥ ko pā7 /// + .u .dhṛtya .. + mokṣe ca pr. + + + + /// + .dh. .. m anupradadyāṃ kam āryadhanavirahitam āryadhanaiśvaryādhipatyai pratiṣṭhāpayeyaṃ · kasyānava8 /// .y. varopayeyaṃ kasya paripa .v. n. .. /// + d velāṃ sāgaro makarālaya na tu vaineyavatsānāṃ buddho velām atikram. + + śyati bhagavān ayaṃ9 /// + bodhe kuśalamūlāny avaropayi + /// tracīvaram ādāya bhikṣusaṃghaparivṛto bhikṣusaṃghapuraskṛto rā .. .. + + ṇḍāya prāvikṣat*verso1 /// .. v.t. dvātṛṃśatā mahāpuruṣala + /// .y. janair virājitagātraṃ vyāmaprabhālaṃkṛtaṃ sūryasahasrātirekaprabhaṃ jaṃ + + + + ratnaparvataṃ samaṃ2 /// .. bdhaprasāda bhagavati sauvarṇaṃ cakraṃ /// + ryate nāyaṃ nārāyaṇa iti · sā vāryamāṇāpi satīvraprasādāvarjitaman. + + .dh. sya upari sauva3 /// dat.avatī tato bhagavatā s.i + + + /// + b.ddhā bhagavaṃta smitaṃ prāviṣkurvanti tasmiṃ samaye nīlapītalohitāva .. + + rciṣo mukhā niśca4 /// + + .i .ād. c.ṃti yā a + + (◯) /// + + + .. vaṃ mahārauravaṃ tapanaṃ pratāpanam avīcim arbudaṃ nirarbudam aṭaṭa. hahavaṃ huhuvaṃm utpalaṃ5 /// + + + + + + + + + + + (◯) /// + + + + + nipataṃti · tena teṣāṃ satvānāṃ kāraṇāviśeṣā pratiprasrabhyaṃte · teṣām evaṃ bhavati kiṃ nu vayaṃ bha6 /// + + + + + + + + + + + (◯) /// + + + + + taṃ dṛṣṭvaivaṃ bhavati na haiva vayaṃ bhavaṃta itaś cutā nāpy anyatropapannā api tv ayam apūrvada7 /// + + + + + + + + + + + + + + /// + + + + + + rm. kṣapayitvā devamanuṣyeṣu pratisandhiṃ gṛhṇaṃti yatra satyānāṃ bhājana .. tā bhavaṃti yā8 /// + + + + + + + + + + + + + + /// + + + .. kāyikān brahmapurohitā mahābrahmaṇaḥ parīttābhan80 apramāṇābhān ābhā + .ān parītta9 /// + + + + + + + + + + + + + + /// + + + + + tvā anityaṃ duḥkhaṃ śūnyam anātmety udghoṣayanti gāthādvayaṃ ca bhāṣaṃte + + + + + +"
4a3e313d17f14664ae4a7fc81d5ca9c4,"2381/uf15/2b, 2382/uf5/2d, 2382/uf17/1crecto2 /// + + + + + + + + + + + /// .ṛ .. .. + ///3 /// + + + + + + + + + + + /// cākīrṇ. + ///4 /// + + + + (◯) + + + + /// + layati · .. ///5 /// .. vatsala (◯) + + + + /// + + + + + ///6 /// .. nadhānyahi ◯ + ṇyasuva /// + + + + + ///7 /// yacchati ku + + + .. mātyān.ṃ /// + + + + + ///8 /// + + .. + + + + + + + .. /// + + + + + ///verso3 /// + + sthitvā .. + + + + + + + /// + + + + + ///4 /// + brāhmaṇave ◯ ṣam anta + /// + + + + + ///5 /// .āma tvaṃ saṃtrā ◯ + .. re .. /// + + + + + ///6 /// + + + + (◯) + + + + /// + .k. .. .. + ///7 /// + + + + + + + + + + + /// bhyanandan* ‖  ///8 /// + + + + + + + + + + + /// .eśaya + + ///"
c438281913d54c5cbbee654abafafc62,"2381/197, 2381/uf3/6d, 2381/uf6/3a, 2382/103, 2382/204d, 2382/205c, 2382/uf17/4brecto2 + + + + /// + + + + + + .. .. .. t. m. n.ḥ an. + ///3 + + + + /// + + + + .. bodhisatvānubhāvād iti .. + ///4 + + + + /// + + + + gamya tatra vasatā paṃcābhijñā sā ///5 + + + + /// + + .. ke ◯ buddho bhūyāsam atī ///6 payiteti /// + + + + (◯) + + + + + + + + ///7 mayena + /// + + + + + + + + + + + + + + + + ///8 + + + + /// + + + + + + + + + + + + + + + + ///9 + + + + /// .. .. .. .. .. yatā na p.pa + pa .katā i + ///verso1 + + + + + + + + + + + + + + + + + + na pāpasaṃparka iti sakalam .dam .na .d. .. ///2 + + + + + + .. tratā na pāpasah.yatā na pāpasaṃparka ity evaṃ te ānanda śikṣitavya tat.. + ///3 .. .. kapa + + .. .. .. .aurmanasyopāyāsadharmāṇa satvā upāyāsatayā parimuc.. + + + + ///4 d uta kaly.ṇa + + + + .y. .. + + + + .. .. .. ..ṃ .. rko na ◯ + + + + + + + + ///5 + .itam abhyanandan(*) ‖ ⦾ ‖ dharmagaveṣīti ‖ bu + + + + (◯) + + + + + + + + ///6 + .śanāyopasaṃk. m. jeta .. ..ṃ + ..ṃ ..ṃ + + + + nyata ◯ me + + + + + + ///7 + + + .. + + + + + + + + + + + + + + + + .. .. tta bhagavaṃta. dṛṣṭv. mahā .r. + ///8 + + + + + + + + + + + + + + + + + + + + + + + saṃghasya prajñapta evā .. + + ///9 + + + + + + + + + + + + + + + + + + + + + + .. .. .. + + + + + + + + ///"
2d424d6ff3f44c08a23dcd082546254b,"2382/204g, 2382/uf1/2arecto1 /// + + .. + + m .va ratnaparvata. .. + + + + + + ///2 /// + .. yacchasīti tato .. .. + + + + + + + + ///3 /// .. vān rājamārge nyat. + + + + + + + + + +///4 /// + + + m. bh. g. + + + + .. vocat* ga .ch. .u + ///5 /// + + + + + + + + + + + śakrabrahmādayo ///6 /// + + + + + + + + + + + + + .. + + + ///verso5 /// + + + + + + + + + .. t t. .h. bh. kṣ. v. ek. ///6 /// + + + + + + + + + + .. śikṣitavyam ida .. ///7 /// + + .. .. .. .. + + + + ..ṃs tad eva parinirvāṇ. ///8 /// tryā madhyame yāme .. + + + + + + + + + ///9 /// + s tenopasaṃkrāṃta upasa. .. .. + + + + + ///"
73d0b0e441564210b467e6b8101b6756,"2381/uf13/3a, 2382/249, 2382/259b, 2382/259c, 2382/264/3a, 2382/264/4a, 2382/264/4b, 2382/316, 2382/uf9/5c, 2382/uf17/4c recto1 /// + + + + + + + + + + + + rv. gamāś ca tatra bha + + + + + + + + + + + + + + + + + + + ///2 /// + + + + + + + + + + m. drākṣaṃ dagdhasthūṇāṃsa + + + + + + + + + + + + + + + + + + + + ///3 /// + + .. .. tp. ṭy. tpāṭya m.saṃ bhakṣayanti sā ma .. + + + + + + + + + + + + + + + + + + + + ///4 /// .. .. caṃcitāśrayā svakeśasaṃcchannamukhī niraṃba .. + (◯) + + + + + + .. n. n. .ṛ .. .. .n. + ///5 /// .. kṣāyā pipāsāyā klāntā vyasanapīḍitā ārtasva .. + (◯) .d. .ānā duḥkhā. vindati vedanāṃ kin tayā pr. ///6 /// .. n āha pāpak.riṇī nandaka .ā .etī ‖ icchasi tasy. + ◯ tyā karmaplotiṃ śrotum evaṃ bhadante .e .. .i + ///7 /// + + + rṣasahasrāyuṣi prajāyāṃ kāśyapo nāma sa + ksaṃbuddho loka udapādi tathāgato rhan sam.. + + + + ///8 /// + + .. gavāṃ sa bārāṇasīnagarīm upa + + + + + .. ti riṣivadane mṛgadāve b. .ā .. + + + + + ///9 /// + + saṃvṛttā sā mātāpit.rāv anujñāpya bhaga + + + + + + + + + + + + + + + + + + + + + ///verso1 /// + .. kṛtaṃ tato bhi .ṣu .. + + + + + + + + + + + + + + + + + + + + + + + + + + + /// + + .. + + + + ///2 /// + + yane nimīlita + + + + + + + + + + + + ṣṭhiduh.tā iya. sā pr.t. + .t. + + + + /// + .. nnā yat ta .. + ///3 /// + + + bhidrutā yat tayā śaikṣāś. + + + + + + + varṇo bhāṣitaḥ tena daurgandhyam āsādi + + + /// + nimīlite tena ///4 /// .. nāṃ karmaṇām ekāṃtakṛ .ṇo .. .. + + + + + + ◯ nām ekāṃtaśuklo vyatimiśrāṇā. + + /// ka ekāṃtakṛṣṇāni ///5 /// ṣv eva karmasv .bhoga karaṇīya ity evaṃ te + + + + + (◯) + ..ṃ asmiṃ nu khalu dharmaparyāye bhāṣy. /// .. hasraiḥ saty. + + ///6 /// + .. nye ca bhikṣavaḥ ādīna.. .. tsarye vāgdu .. + + + + + + + + + + + + ś.ritas. ca prah. /// + + + + + + + ///7 /// + + .. + .. .. .. + + + + + ‖ śreṣṭhīti + + + + + + + + + + + + + + + + + + + + /// + + + + + + + ///8 /// + + + + + + + + to vaiśravaṇadha + + + + + + + + + + + + + + + + + + + + + /// + + + + + + + ///9 /// + + + + + + + + + + ..ṃ sūryasa + + + + + + + + + + + + + + + + + + + + + /// + + + + + + + ///"
